StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
4938,9.340659340659341,1,1,2,82,4.4,Yes,Yes,82,85,Placed
4939,9.340659340659341,1,2,2,90,4.6,Yes,Yes,79,84,Placed
4940,8.351648351648352,1,3,0,90,4.8,Yes,Yes,75,85,Placed
4941,8.351648351648352,1,3,0,75,4.2,Yes,No,76,76,Placed
4942,9.120879120879122,0,3,2,90,4.8,Yes,No,90,84,Placed
4943,8.901098901098901,2,3,2,89,4.6,Yes,Yes,73,83,Placed
4944,7.362637362637363,1,2,1,76,3.2,No,Yes,55,80,NotPlaced
4945,8.461538461538462,1,3,1,78,3.9,Yes,No,66,83,NotPlaced
4946,7.362637362637363,0,1,0,77,4.1,No,No,63,68,NotPlaced
4947,7.142857142857143,0,1,0,60,3.9,No,No,64,66,NotPlaced
4948,7.362637362637363,1,1,2,89,4.3,Yes,Yes,73,67,NotPlaced
4949,9.340659340659341,2,3,2,83,4.6,Yes,Yes,73,81,Placed
4950,8.461538461538462,1,2,2,80,4.5,No,Yes,78,84,Placed
4951,8.901098901098901,0,2,2,75,4.3,Yes,Yes,84,88,Placed
4952,7.142857142857143,2,1,1,73,4.3,Yes,No,86,81,Placed
4953,8.791208791208792,1,3,1,87,3.9,No,Yes,56,66,Placed
4954,8.131868131868133,1,2,0,69,4.1,No,No,58,71,NotPlaced
4955,8.131868131868133,1,2,1,71,3.5,No,No,74,64,NotPlaced
4956,9.010989010989011,2,1,0,79,4.6,Yes,No,63,65,Placed
4957,8.131868131868133,1,2,1,71,4.1,No,Yes,62,72,NotPlaced
4958,8.681318681318682,1,3,1,76,4.3,No,No,62,65,Placed
4959,8.901098901098901,2,1,1,75,4.7,Yes,Yes,60,70,Placed
4960,9.120879120879122,2,3,2,90,4.8,Yes,Yes,90,85,Placed
4961,8.901098901098901,0,2,2,86,4.6,Yes,Yes,57,79,Placed
4962,9.230769230769232,2,3,2,90,4.8,Yes,Yes,70,86,Placed
4963,10.0,1,1,0,75,3.8,No,No,55,62,Placed
4964,9.010989010989011,1,3,2,90,4.8,Yes,Yes,77,87,Placed
4965,8.461538461538462,0,1,0,82,4.1,No,Yes,56,75,NotPlaced
4966,7.362637362637363,1,1,1,68,4.8,Yes,No,57,65,NotPlaced
4967,9.120879120879122,2,3,2,90,4.7,Yes,Yes,85,82,Placed
4968,8.791208791208792,1,3,2,90,4.8,Yes,Yes,69,85,Placed
4969,9.120879120879122,2,3,2,87,4.7,Yes,Yes,84,80,Placed
4970,8.681318681318682,1,3,2,89,4.8,Yes,Yes,78,84,Placed
4971,8.241758241758243,1,1,0,63,4.5,No,Yes,59,58,NotPlaced
4972,8.791208791208792,2,3,0,90,4.8,Yes,Yes,89,80,Placed
4973,9.340659340659341,2,1,0,79,4.8,Yes,No,55,72,Placed
4974,8.681318681318682,1,2,3,80,4.7,Yes,Yes,78,73,Placed
4975,8.461538461538462,0,1,1,78,4.6,Yes,Yes,74,66,NotPlaced
4976,8.131868131868133,1,2,1,74,3.9,No,Yes,76,74,Placed
4977,7.142857142857143,1,2,1,77,4.0,No,No,55,63,NotPlaced
4978,8.461538461538462,2,2,0,75,4.5,Yes,Yes,78,72,Placed
4979,8.241758241758243,1,2,1,79,4.4,Yes,No,55,77,Placed
4980,9.45054945054945,1,3,2,90,4.8,Yes,Yes,78,87,Placed
4981,9.340659340659341,2,3,2,90,4.8,Yes,Yes,82,87,Placed
4982,8.241758241758243,1,1,0,66,3.9,No,Yes,55,78,NotPlaced
4983,8.351648351648352,0,1,0,82,4.3,No,Yes,71,72,Placed
4984,8.241758241758243,0,1,0,72,4.3,No,Yes,56,66,NotPlaced
4985,8.241758241758243,0,1,0,71,3.8,No,Yes,59,69,NotPlaced
4986,7.692307692307693,1,3,2,87,3.9,Yes,Yes,64,72,NotPlaced
4987,7.142857142857143,1,1,1,84,4.4,Yes,Yes,72,87,Placed
4988,8.351648351648352,2,2,2,83,4.8,Yes,Yes,71,85,Placed
4989,8.461538461538462,1,1,1,68,4.6,Yes,No,65,65,NotPlaced
4990,8.461538461538462,1,1,1,64,3.9,No,No,58,66,NotPlaced
4991,7.252747252747253,0,1,1,68,3.8,No,No,64,67,NotPlaced
4992,7.582417582417583,1,1,0,61,3.5,No,No,66,66,NotPlaced
4993,8.131868131868133,2,2,1,81,4.4,Yes,Yes,66,88,Placed
4994,8.901098901098901,2,2,0,83,4.4,No,No,74,82,Placed
4995,7.582417582417583,0,1,0,81,4.0,No,Yes,74,71,Placed
4996,9.120879120879122,0,3,2,80,4.7,Yes,Yes,79,85,Placed
4997,8.461538461538462,1,3,2,81,4.7,Yes,Yes,73,66,NotPlaced
4998,9.340659340659341,1,1,2,75,4.8,No,Yes,75,62,Placed
4999,8.241758241758243,1,2,0,83,4.2,No,Yes,60,71,NotPlaced
5000,8.901098901098901,0,2,1,88,4.8,No,Yes,62,81,Placed
5001,8.681318681318682,0,2,2,85,4.8,Yes,Yes,75,83,Placed
5002,8.461538461538462,2,3,2,89,4.5,No,Yes,74,85,Placed
5003,8.241758241758243,0,3,2,83,4.4,Yes,Yes,78,88,Placed
5004,9.010989010989011,1,3,0,82,4.1,Yes,Yes,85,86,Placed
5005,9.45054945054945,1,2,1,73,4.7,Yes,Yes,76,66,Placed
5006,7.362637362637363,1,1,1,77,3.4,No,Yes,59,72,NotPlaced
5007,8.351648351648352,0,1,1,80,4.6,No,No,55,64,NotPlaced
5008,7.142857142857143,0,3,0,88,4.8,Yes,Yes,85,84,Placed
5009,9.010989010989011,2,3,2,90,4.8,Yes,No,77,83,Placed
5010,8.461538461538462,2,1,2,79,4.6,Yes,Yes,57,80,Placed
5011,8.241758241758243,1,2,1,83,4.0,No,Yes,67,71,NotPlaced
5012,7.142857142857143,0,1,1,60,3.7,No,No,61,68,NotPlaced
5013,8.131868131868133,2,2,0,66,4.2,Yes,No,69,69,NotPlaced
5014,9.010989010989011,1,1,0,71,3.6,Yes,Yes,55,65,Placed
5015,7.142857142857143,0,1,1,66,4.4,No,No,69,67,NotPlaced
5016,7.142857142857143,1,1,1,71,3.7,No,Yes,67,64,NotPlaced
5017,9.56043956043956,2,3,2,77,4.8,Yes,No,89,87,Placed
5018,8.351648351648352,1,1,0,75,4.0,No,No,55,57,NotPlaced
5019,9.010989010989011,1,1,0,86,4.6,No,Yes,79,61,Placed
5020,8.901098901098901,2,2,2,85,4.5,No,Yes,71,83,Placed
5021,8.901098901098901,0,3,0,77,3.9,Yes,No,69,65,Placed
5022,9.230769230769232,2,3,2,90,4.8,Yes,Yes,85,81,Placed
5023,9.120879120879122,1,3,2,86,4.8,Yes,Yes,80,84,Placed
5024,8.241758241758243,0,1,2,81,4.1,Yes,Yes,84,81,Placed
5025,7.252747252747253,1,1,1,77,4.0,No,No,57,66,NotPlaced
5026,9.120879120879122,1,2,2,90,4.8,Yes,Yes,78,85,Placed
5027,9.120879120879122,2,3,2,89,4.8,Yes,Yes,83,82,Placed
5028,8.901098901098901,1,1,1,74,4.5,No,No,70,62,Placed
5029,9.120879120879122,1,3,1,83,4.8,Yes,No,65,80,Placed
5030,7.142857142857143,0,1,1,87,4.8,No,No,55,72,NotPlaced
5031,7.472527472527473,1,1,1,61,3.5,No,No,66,72,NotPlaced
5032,8.791208791208792,1,3,0,80,4.7,No,Yes,68,83,Placed
5033,9.010989010989011,2,3,2,90,4.8,Yes,Yes,75,85,Placed
5034,8.461538461538462,0,2,0,88,4.8,Yes,No,77,81,Placed
5035,8.351648351648352,1,1,1,81,4.0,No,Yes,65,65,NotPlaced
5036,8.241758241758243,1,1,0,60,3.9,No,No,55,69,NotPlaced
5037,9.230769230769232,2,3,2,90,4.8,Yes,Yes,76,86,Placed
5038,8.571428571428571,1,2,1,81,3.7,No,Yes,55,83,Placed
5039,9.230769230769232,0,3,2,84,4.5,Yes,No,85,84,Placed
5040,8.241758241758243,1,3,1,83,4.4,Yes,Yes,77,87,Placed
5041,9.120879120879122,2,2,0,79,4.5,Yes,Yes,82,66,Placed
5042,7.142857142857143,2,1,2,79,4.4,No,No,55,66,NotPlaced
5043,9.010989010989011,1,3,2,89,4.3,Yes,No,84,82,Placed
5044,7.142857142857143,1,2,1,78,4.1,No,No,78,63,NotPlaced
5045,7.142857142857143,1,1,1,79,4.6,Yes,Yes,56,68,NotPlaced
5046,9.120879120879122,1,3,0,77,4.8,Yes,Yes,74,57,Placed
5047,9.010989010989011,2,3,3,90,4.8,Yes,Yes,69,88,Placed
5048,7.252747252747253,1,1,1,68,3.3,Yes,No,60,62,NotPlaced
5049,9.120879120879122,1,2,3,85,4.6,Yes,Yes,69,86,Placed
5050,8.791208791208792,1,1,1,83,4.2,Yes,Yes,78,79,Placed
5051,7.252747252747253,1,2,0,87,4.6,No,Yes,80,71,Placed
5052,8.901098901098901,2,3,2,90,4.7,Yes,Yes,86,81,Placed
5053,9.340659340659341,2,2,2,88,4.8,Yes,Yes,76,86,Placed
5054,8.241758241758243,1,1,0,75,3.9,No,Yes,55,64,NotPlaced
5055,7.142857142857143,0,1,0,71,3.7,No,Yes,71,65,NotPlaced
5056,8.351648351648352,2,3,2,90,4.5,Yes,Yes,75,83,Placed
5057,9.45054945054945,0,3,2,81,3.9,Yes,Yes,82,71,Placed
5058,7.472527472527473,1,1,0,76,4.0,No,No,60,58,NotPlaced
5059,8.791208791208792,1,3,2,81,4.0,Yes,Yes,81,86,Placed
5060,8.461538461538462,1,1,0,71,4.3,No,Yes,55,66,NotPlaced
5061,8.241758241758243,0,1,1,60,4.2,No,No,59,74,NotPlaced
5062,7.582417582417583,1,2,0,66,4.4,Yes,Yes,57,84,Placed
5063,9.120879120879122,2,3,2,90,4.8,Yes,Yes,84,86,Placed
5064,8.351648351648352,1,1,1,82,4.3,No,No,62,60,Placed
5065,7.142857142857143,2,1,1,72,4.4,No,Yes,55,66,NotPlaced
5066,7.252747252747253,1,2,0,79,4.4,No,Yes,66,68,NotPlaced
5067,7.472527472527473,0,1,1,64,3.8,No,No,55,71,NotPlaced
5068,9.45054945054945,1,3,2,90,4.6,Yes,Yes,85,81,Placed
5069,8.901098901098901,2,3,0,90,4.6,Yes,Yes,80,81,Placed
5070,9.010989010989011,2,3,2,84,4.8,Yes,Yes,71,83,Placed
5071,9.56043956043956,1,1,0,75,4.4,Yes,No,71,57,Placed
5072,8.021978021978022,1,3,1,71,3.8,Yes,Yes,79,81,Placed
5073,8.131868131868133,1,1,1,82,4.1,No,No,60,65,NotPlaced
5074,8.351648351648352,1,2,1,84,4.7,No,No,69,72,NotPlaced
5075,7.142857142857143,1,2,0,87,4.3,No,No,63,68,NotPlaced
5076,9.340659340659341,2,3,2,77,4.5,Yes,Yes,81,85,Placed
5077,8.241758241758243,0,2,1,72,4.5,Yes,No,67,64,NotPlaced
5078,8.021978021978022,1,1,0,65,3.9,No,No,69,67,NotPlaced
5079,7.142857142857143,1,1,1,64,4.4,Yes,No,57,61,NotPlaced
5080,9.230769230769232,2,3,2,90,4.8,Yes,Yes,80,85,Placed
5081,8.791208791208792,2,3,2,90,4.7,Yes,Yes,77,70,Placed
5082,8.791208791208792,2,3,2,90,4.8,Yes,Yes,76,88,Placed
5083,9.120879120879122,2,1,2,81,4.8,Yes,No,89,83,Placed
5084,7.692307692307693,0,1,0,75,3.8,Yes,No,59,72,NotPlaced
5085,9.120879120879122,2,3,2,89,3.9,Yes,Yes,78,88,Placed
5086,8.461538461538462,1,0,0,65,3.9,Yes,No,55,71,NotPlaced
5087,8.681318681318682,0,1,1,74,3.9,Yes,Yes,79,62,Placed
5088,9.45054945054945,1,3,0,90,4.8,Yes,Yes,86,80,Placed
5089,8.571428571428571,1,3,1,77,3.6,No,Yes,55,64,Placed
5090,8.131868131868133,1,1,1,61,4.1,No,Yes,55,69,NotPlaced
5091,8.131868131868133,1,1,0,64,4.2,Yes,Yes,61,70,NotPlaced
5092,9.230769230769232,1,3,2,90,4.3,Yes,Yes,84,80,Placed
5093,8.131868131868133,1,1,1,77,4.1,Yes,Yes,73,74,Placed
5094,9.120879120879122,2,3,1,88,3.8,Yes,Yes,58,87,Placed
5095,7.142857142857143,0,1,0,64,3.9,No,Yes,58,68,NotPlaced
5096,8.461538461538462,0,1,0,79,4.0,No,Yes,59,59,NotPlaced
5097,9.230769230769232,2,3,2,90,4.7,Yes,Yes,79,87,Placed
5098,9.120879120879122,0,1,0,73,3.8,Yes,Yes,72,80,Placed
5099,7.142857142857143,0,1,1,69,3.9,No,No,55,75,NotPlaced
5100,9.230769230769232,1,3,0,90,4.7,Yes,Yes,74,83,Placed
5101,7.252747252747253,1,1,1,60,3.9,No,Yes,56,58,NotPlaced
5102,9.230769230769232,2,2,2,85,4.8,Yes,No,72,82,Placed
5103,9.56043956043956,0,3,2,88,4.7,Yes,Yes,85,82,Placed
5104,9.120879120879122,1,3,2,90,4.7,Yes,Yes,86,86,Placed
5105,7.252747252747253,1,1,1,87,4.7,No,Yes,55,69,NotPlaced
5106,7.362637362637363,2,3,2,82,4.8,Yes,No,84,82,Placed
5107,9.230769230769232,2,3,2,90,4.7,Yes,Yes,80,88,Placed
5108,8.461538461538462,1,3,2,90,4.7,Yes,Yes,82,73,Placed
5109,8.351648351648352,1,1,0,67,3.8,No,No,55,64,NotPlaced
5110,8.571428571428571,1,2,0,80,4.7,Yes,Yes,55,66,Placed
5111,8.901098901098901,1,3,2,90,4.8,Yes,Yes,79,84,Placed
5112,7.142857142857143,1,1,0,72,3.8,No,No,55,68,NotPlaced
5113,7.912087912087913,0,2,1,78,4.4,No,Yes,79,61,NotPlaced
5114,7.252747252747253,1,3,0,77,3.7,No,Yes,55,65,NotPlaced
5115,8.241758241758243,1,3,2,78,4.7,Yes,Yes,79,81,Placed
5116,8.351648351648352,1,1,1,75,3.6,No,Yes,65,66,NotPlaced
5117,9.45054945054945,0,3,2,90,4.8,Yes,Yes,75,86,Placed
5118,7.472527472527473,0,1,0,73,4.5,No,No,59,60,NotPlaced
5119,8.131868131868133,2,1,0,78,3.6,No,No,55,70,NotPlaced
5120,8.681318681318682,1,3,2,89,4.6,Yes,Yes,83,86,Placed
5121,8.791208791208792,1,3,2,81,4.8,Yes,No,64,85,Placed
5122,9.120879120879122,2,2,2,90,4.8,Yes,Yes,71,83,Placed
5123,8.571428571428571,0,2,0,79,4.5,Yes,No,80,81,Placed
5124,8.571428571428571,1,1,2,75,4.1,No,Yes,55,82,Placed
5125,8.461538461538462,0,1,0,65,4.6,No,No,58,59,NotPlaced
5126,8.351648351648352,1,2,0,77,4.0,No,Yes,64,65,NotPlaced
5127,8.791208791208792,1,1,0,69,3.6,No,No,55,62,NotPlaced
5128,7.252747252747253,0,1,0,77,3.7,No,No,61,60,NotPlaced
5129,8.461538461538462,1,1,0,74,4.1,Yes,Yes,73,63,NotPlaced
5130,7.362637362637363,1,1,1,76,3.9,No,No,62,65,NotPlaced
5131,8.461538461538462,0,1,0,73,4.3,Yes,No,55,57,Placed
5132,8.791208791208792,1,1,0,82,4.5,Yes,Yes,73,66,Placed
5133,7.252747252747253,0,1,1,68,4.1,No,Yes,55,66,NotPlaced
5134,8.241758241758243,1,1,0,68,4.3,No,Yes,55,68,NotPlaced
5135,8.791208791208792,2,3,2,90,4.4,Yes,Yes,80,88,Placed
5136,8.241758241758243,1,3,1,81,4.6,Yes,Yes,72,80,Placed
5137,7.142857142857143,0,1,0,88,4.3,Yes,Yes,76,88,Placed
5138,8.131868131868133,2,1,1,78,4.3,No,No,55,68,NotPlaced
5139,9.230769230769232,1,3,0,90,4.5,Yes,Yes,59,82,Placed
5140,8.241758241758243,1,1,0,72,4.1,No,No,55,72,NotPlaced
5141,9.340659340659341,2,3,2,90,4.8,Yes,Yes,78,83,Placed
5142,7.252747252747253,0,2,0,79,4.2,Yes,No,62,79,NotPlaced
5143,8.351648351648352,2,1,0,78,3.9,No,No,83,69,Placed
5144,8.901098901098901,1,3,2,90,4.8,Yes,Yes,84,82,Placed
5145,9.670329670329672,1,3,2,90,4.8,Yes,Yes,77,83,Placed
5146,8.241758241758243,0,3,1,84,4.5,No,Yes,77,78,Placed
5147,8.681318681318682,1,3,0,82,4.5,Yes,Yes,76,72,Placed
5148,7.142857142857143,1,1,1,67,4.0,No,Yes,56,65,NotPlaced
5149,9.56043956043956,2,3,2,90,4.8,Yes,Yes,73,84,Placed
5150,9.230769230769232,1,3,1,86,4.5,Yes,Yes,75,82,Placed
5151,8.131868131868133,1,1,0,66,4.4,No,No,55,70,NotPlaced
5152,8.901098901098901,2,3,2,87,3.9,Yes,Yes,57,77,Placed
5153,7.142857142857143,1,2,0,74,3.4,No,No,59,70,NotPlaced
5154,8.461538461538462,1,1,2,85,3.6,No,No,58,72,Placed
5155,7.142857142857143,1,1,0,75,4.1,No,No,55,71,NotPlaced
5156,7.802197802197803,0,1,0,70,3.8,No,Yes,59,62,NotPlaced
5157,8.901098901098901,0,3,2,87,4.2,Yes,Yes,67,84,Placed
5158,8.571428571428571,2,1,2,90,4.7,Yes,No,81,85,Placed
5159,9.010989010989011,1,2,2,78,4.1,Yes,Yes,70,82,Placed
5160,8.131868131868133,1,1,0,72,3.6,No,Yes,63,72,NotPlaced
5161,9.010989010989011,1,1,0,68,4.0,No,Yes,83,64,Placed
5162,8.571428571428571,1,2,2,76,4.4,No,Yes,55,67,Placed
5163,8.351648351648352,2,1,1,63,4.8,No,Yes,78,71,Placed
5164,8.681318681318682,1,2,0,82,4.7,Yes,Yes,79,80,Placed
5165,7.142857142857143,1,3,1,86,4.5,Yes,Yes,82,82,Placed
5166,7.252747252747253,1,3,2,85,4.7,Yes,Yes,77,84,Placed
5167,8.681318681318682,1,3,2,90,3.6,Yes,Yes,70,83,Placed
5168,9.670329670329672,2,3,2,84,4.3,Yes,Yes,82,81,Placed
5169,9.010989010989011,2,3,1,90,4.7,Yes,Yes,79,85,Placed
5170,8.351648351648352,2,1,1,84,4.5,No,No,76,63,NotPlaced
5171,9.230769230769232,2,3,2,90,4.8,Yes,Yes,76,88,Placed
5172,9.010989010989011,1,1,1,78,3.6,No,Yes,60,69,Placed
5173,8.241758241758243,1,2,0,71,4.7,No,Yes,55,72,NotPlaced
5174,8.461538461538462,1,3,3,82,4.4,Yes,Yes,76,84,Placed
5175,8.351648351648352,2,2,0,84,4.1,No,Yes,55,75,NotPlaced
5176,8.131868131868133,1,1,0,77,4.1,No,Yes,55,68,NotPlaced
5177,8.131868131868133,1,1,0,79,4.0,Yes,Yes,67,79,Placed
5178,8.131868131868133,2,3,2,90,4.6,Yes,No,74,87,Placed
5179,7.142857142857143,0,1,1,67,3.1,No,No,61,61,NotPlaced
5180,8.021978021978022,0,2,1,79,4.2,Yes,No,78,69,NotPlaced
5181,8.461538461538462,1,1,0,70,4.8,Yes,Yes,55,73,NotPlaced
5182,9.010989010989011,1,3,2,86,4.6,Yes,No,83,82,Placed
5183,9.230769230769232,2,3,2,90,4.8,Yes,Yes,86,84,Placed
5184,7.582417582417583,1,1,1,90,3.9,No,No,55,67,NotPlaced
5185,8.901098901098901,2,2,2,76,4.3,Yes,Yes,72,87,Placed
5186,8.461538461538462,0,1,0,74,3.7,No,No,65,68,NotPlaced
5187,7.142857142857143,0,3,2,85,4.6,Yes,Yes,81,84,Placed
5188,8.351648351648352,0,3,2,78,4.8,No,Yes,78,79,Placed
5189,8.901098901098901,1,2,0,74,4.2,No,Yes,55,67,Placed
5190,8.131868131868133,0,1,0,80,4.3,Yes,Yes,63,63,NotPlaced
5191,8.131868131868133,0,1,0,80,3.4,No,No,70,70,Placed
5192,8.131868131868133,1,1,0,67,4.1,No,Yes,60,73,NotPlaced
5193,7.142857142857143,1,2,0,70,3.4,No,No,58,72,NotPlaced
5194,8.901098901098901,1,2,1,81,4.7,Yes,Yes,61,84,Placed
5195,7.142857142857143,0,1,2,80,4.1,No,Yes,74,82,Placed
5196,8.571428571428571,1,2,0,84,4.5,No,No,55,62,Placed
5197,9.120879120879122,1,1,2,88,3.8,Yes,Yes,89,68,Placed
5198,8.461538461538462,2,3,3,82,4.5,Yes,Yes,82,81,Placed
5199,8.241758241758243,1,3,0,82,4.8,Yes,Yes,65,80,NotPlaced
5200,7.142857142857143,0,1,0,69,3.6,No,Yes,71,72,Placed
5201,7.582417582417583,1,3,0,85,4.4,Yes,Yes,59,86,Placed
5202,8.791208791208792,0,1,0,83,3.3,No,Yes,58,70,Placed
5203,8.461538461538462,0,1,0,74,3.8,No,No,63,70,NotPlaced
5204,8.351648351648352,1,2,0,81,4.7,Yes,Yes,82,83,Placed
5205,8.021978021978022,1,1,0,66,3.7,No,No,59,68,NotPlaced
5206,8.131868131868133,0,1,0,79,4.0,No,Yes,55,66,NotPlaced
5207,8.571428571428571,2,3,2,82,4.2,Yes,Yes,63,84,Placed
5208,9.45054945054945,1,1,2,73,3.8,Yes,No,64,64,Placed
5209,7.142857142857143,0,1,0,85,3.9,No,No,55,69,NotPlaced
5210,9.45054945054945,1,3,2,86,4.7,Yes,Yes,81,82,Placed
5211,7.582417582417583,2,1,2,84,4.7,Yes,Yes,73,82,Placed
5212,8.241758241758243,1,1,2,84,4.8,Yes,No,83,81,Placed
5213,8.241758241758243,1,1,0,75,4.0,No,Yes,64,66,NotPlaced
5214,7.142857142857143,0,2,1,65,4.4,No,No,60,69,NotPlaced
5215,8.131868131868133,1,2,0,68,4.2,No,Yes,55,60,NotPlaced
5216,8.241758241758243,1,2,1,76,3.8,No,No,55,63,NotPlaced
5217,8.571428571428571,0,1,1,85,4.3,No,No,70,80,Placed
5218,8.461538461538462,0,3,1,82,4.1,No,Yes,82,88,Placed
5219,9.340659340659341,2,2,1,83,4.3,Yes,No,55,80,Placed
5220,8.131868131868133,2,2,0,84,4.3,No,Yes,79,82,Placed
5221,8.791208791208792,1,1,1,70,4.6,No,Yes,58,63,NotPlaced
5222,8.241758241758243,1,1,1,68,4.3,No,No,55,67,NotPlaced
5223,7.252747252747253,0,1,1,75,3.2,No,No,62,68,NotPlaced
5224,8.461538461538462,0,2,0,76,3.7,No,Yes,58,67,NotPlaced
5225,9.780219780219781,2,3,2,86,4.8,Yes,Yes,79,87,Placed
5226,9.120879120879122,1,3,2,82,4.7,Yes,Yes,66,68,Placed
5227,7.912087912087913,1,1,0,71,4.3,No,No,62,72,NotPlaced
5228,9.010989010989011,2,3,2,90,4.8,Yes,Yes,70,84,Placed
5229,7.802197802197803,1,1,1,72,3.2,No,No,58,64,NotPlaced
5230,7.582417582417583,0,1,0,77,3.7,No,Yes,55,66,NotPlaced
5231,8.461538461538462,1,1,1,84,4.2,Yes,Yes,55,84,NotPlaced
5232,9.45054945054945,0,3,2,81,4.8,Yes,Yes,82,84,Placed
5233,8.131868131868133,1,1,1,68,4.1,Yes,Yes,55,67,NotPlaced
5234,9.230769230769232,2,1,0,90,4.8,Yes,Yes,63,82,Placed
5235,9.120879120879122,1,3,2,87,4.7,Yes,Yes,80,85,Placed
5236,8.131868131868133,1,3,0,81,3.7,Yes,Yes,69,74,NotPlaced
5237,9.230769230769232,1,1,2,80,4.8,No,No,71,65,Placed
5238,8.461538461538462,0,1,2,86,4.5,Yes,Yes,64,68,NotPlaced
5239,7.252747252747253,1,1,1,66,4.2,No,Yes,58,68,NotPlaced
5240,8.241758241758243,0,2,0,88,4.2,No,No,55,64,Placed
5241,9.45054945054945,1,1,3,71,3.9,Yes,No,62,66,Placed
5242,9.230769230769232,1,3,0,90,4.6,Yes,Yes,78,87,Placed
5243,9.45054945054945,2,3,2,80,4.4,Yes,Yes,81,69,Placed
5244,9.670329670329672,1,3,2,88,4.7,Yes,Yes,75,84,Placed
5245,9.45054945054945,1,1,0,69,4.7,No,Yes,58,72,Placed
5246,9.230769230769232,0,2,3,84,4.4,Yes,Yes,55,82,Placed
5247,8.021978021978022,0,1,0,72,4.0,No,No,55,72,NotPlaced
5248,8.241758241758243,0,1,0,68,3.6,No,No,59,63,NotPlaced
5249,9.230769230769232,1,1,1,84,4.2,Yes,No,73,74,Placed
5250,8.901098901098901,1,2,1,75,4.2,Yes,No,76,69,Placed
5251,9.120879120879122,0,2,2,83,4.3,Yes,Yes,70,83,Placed
5252,7.582417582417583,1,1,1,67,3.9,No,Yes,62,66,NotPlaced
5253,8.901098901098901,0,2,1,75,4.1,No,Yes,55,69,Placed
5254,8.241758241758243,0,1,0,66,3.7,No,Yes,61,66,NotPlaced
5255,8.131868131868133,0,1,0,61,3.7,No,Yes,57,63,NotPlaced
5256,8.571428571428571,1,3,3,84,3.9,Yes,Yes,64,72,Placed
5257,9.010989010989011,2,2,0,88,4.1,Yes,Yes,63,77,Placed
5258,7.142857142857143,1,1,0,81,4.2,No,Yes,67,65,NotPlaced
5259,8.571428571428571,0,2,0,83,4.8,No,No,62,68,Placed
5260,9.120879120879122,0,2,1,80,3.9,Yes,Yes,57,69,Placed
5261,8.131868131868133,1,2,2,78,4.5,No,Yes,55,75,NotPlaced
5262,8.241758241758243,1,2,1,67,3.8,No,Yes,55,68,NotPlaced
5263,7.142857142857143,1,1,1,64,4.1,No,Yes,59,76,NotPlaced
5264,7.252747252747253,1,2,0,77,4.1,No,Yes,72,69,NotPlaced
5265,8.461538461538462,1,2,0,81,3.9,Yes,Yes,75,77,Placed
5266,9.120879120879122,2,3,2,90,4.8,Yes,Yes,77,83,Placed
5267,7.362637362637363,1,1,0,67,4.2,No,No,58,66,NotPlaced
5268,9.010989010989011,2,3,2,90,4.8,Yes,Yes,83,87,Placed
5269,8.351648351648352,1,1,1,74,4.4,Yes,No,55,83,NotPlaced
5270,9.670329670329672,2,3,2,84,4.8,Yes,Yes,78,81,Placed
5271,7.582417582417583,1,3,0,90,3.8,Yes,Yes,80,78,Placed
5272,9.45054945054945,0,1,1,88,4.2,Yes,Yes,81,67,Placed
5273,9.230769230769232,1,3,0,78,3.7,No,Yes,73,85,Placed
5274,7.142857142857143,1,1,0,76,4.5,Yes,Yes,55,65,Placed
5275,7.472527472527473,1,2,0,71,4.3,Yes,Yes,60,59,NotPlaced
5276,8.901098901098901,0,3,2,73,4.2,Yes,Yes,88,87,Placed
5277,9.010989010989011,1,1,1,81,4.8,No,Yes,60,60,Placed
5278,8.131868131868133,1,2,1,68,4.2,Yes,Yes,72,66,NotPlaced
5279,7.142857142857143,1,2,0,86,4.4,Yes,Yes,66,69,Placed
5280,8.241758241758243,1,3,3,89,4.4,Yes,Yes,85,85,Placed
5281,9.230769230769232,1,2,0,81,4.1,No,Yes,81,71,Placed
5282,8.791208791208792,2,3,2,90,4.8,Yes,Yes,77,83,Placed
5283,8.901098901098901,1,3,0,88,4.5,Yes,Yes,78,83,Placed
5284,9.010989010989011,1,1,2,87,4.3,Yes,No,69,86,Placed
5285,8.241758241758243,1,1,1,61,4.4,No,Yes,55,71,NotPlaced
5286,7.142857142857143,1,1,0,77,4.1,No,No,59,57,NotPlaced
5287,7.142857142857143,1,1,0,71,3.6,No,No,55,65,NotPlaced
5288,8.681318681318682,0,3,0,90,4.4,Yes,No,75,86,Placed
5289,8.571428571428571,1,1,0,61,4.1,No,No,57,67,NotPlaced
5290,8.021978021978022,2,3,0,90,4.4,No,Yes,55,85,Placed
5291,8.351648351648352,1,2,1,81,4.8,Yes,Yes,80,79,Placed
5292,8.901098901098901,2,3,2,90,4.8,Yes,Yes,79,83,Placed
5293,7.582417582417583,1,1,0,77,3.4,No,No,60,65,NotPlaced
5294,9.230769230769232,0,3,2,90,4.8,Yes,Yes,88,84,Placed
5295,7.362637362637363,1,1,0,70,3.9,No,Yes,56,67,NotPlaced
5296,8.571428571428571,1,3,1,80,4.8,Yes,No,61,81,Placed
5297,9.010989010989011,0,3,2,84,4.0,Yes,Yes,80,86,Placed
